"SENSE"	"A1"	"A2"	"A3"	"A4"	"A5"	"A6"	"A7"	"A8"	"A9"	"A10"	"A11"	"A12"	"A13"	"A14"	"A15"	"A16"	"A17"	"A18"	"A19"	"A20"	"A21"	"A22"	"A23"	"A24"	"A25"	"A26"	"A27"	"A28"	"A29"	"A30"	"A31"	"A32"	"A33"	"A34"	"A35"	"A36"	"A37"	"A38"	"A39"	"A40"	"A41"	"A42"	"A43"	"A44"	"A45"	"A46"	"A47"	"A48"	"A49"	"A50"	"A51"	"A52"	"A53"	"A54"	"A55"	"A56"	"A57"	"A58"	"A59"	"A60"	"A61"	"A62"	"A63"	"A64"	"A65"	"A66"	"A67"	"A68"	"A69"	"A70"	"A71"	"A72"	"A73"	"A74"	"A75"	"A76"	"A77"	"A78"	"A79"	"A80"	"A81"	"A82"	"A83"	"A84"	"A85"	"A86"	"A87"	"A88"	"A89"	"A90"	"A91"	"A92"	"A93"	"A94"	"A95"	"A96"	"A97"	"A98"	"A99"	"A100"	"A101"	"A102"	"A103"	"A104"	"A105"	"A106"	"A107"	"A108"	"A109"	"A110"	"A111"	"A112"	"A113"	"A114"	"A115"	"A116"	"A117"	"A118"	"A119"	"A120"	"A121"	"A122"	"A123"	"A124"	"A125"	"A126"	"A127"	"A128"	"A129"	"A130"	"A131"	"A132"	"A133"
"2:32:01::"	"he"	"distinctly"	","	"unwelcome"	",_he"	"he_distinctly"	"distinctly_unwelcome"	"himself_,_he"	",_he_distinctly"	"he_distinctly_unwelcome"	"distinctly_unwelcome_."	"PRP"	"ε"	"PRP"	"VB"	"RB"	"JJ"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"particularly"	"hard"	"for"	"the"	"therapist"	"to"	"grasp"	"be"	"those"	"instance"	"in_which"	"the"	"patient"	"is"	"manifest"	"an"	"introject"	"traceable"	"to"	"something"	"in"	"the"	"therapist"	"some"	"aspect"	"of"	"the"	"therapist"	"which"	"the"	"latter"	"be"	"himself"	"only"	"poorly"	"aware"	"and"	"the"	"recognition"	"which"	"as"	"a"	"part"	"of"	"himself"	"he"	"find"	"distinctly"	"unwelcome"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:02::"	"one"	","	"∅"	"for_example"	"∅_one"	"one_,"	",_for_example"	"∅_∅_one"	"∅_one_,"	"one_,_for_example"	",_for_example_,"	"ε"	"ε"	"CD"	"VB"	"ε"	"RB"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"find"	"for_example"	"that"	"a"	"terse"	"and"	"stereotyped"	"verbal"	"expression"	"seem"	"at_first"	"to"	"be"	"a"	"mere"	"hollow"	"convention"	"reveal"	"itself"	"over"	"the"	"month"	"of"	"therapy"	"as"	"the"	"vehicle"	"for"	"express"	"the"	"most"	"varied"	"and"	"intense"	"feeling"	"and"	"the"	"most"	"unconventional"	"of"	"meaning"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:40:02::"	"one"	"not"	"which"	"a"	"which_one"	"one_not"	"not_a"	"in_which_one"	"which_one_not"	"one_not_a"	"not_a_condensed"	"RB"	"RB"	"CD"	"VB"	"RB"	"DT"	"JJ"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"as"	"i"	"have"	"been"	"intimate"	"in"	"the"	"schizophrenic"	"and"	"perhaps"	"also"	"in"	"the"	"dream"	"of"	"the"	"neurotic"	"this"	"be"	"question"	"which"	"i"	"have"	"no"	"wish"	"to"	"take_up"	"condensation"	"be"	"a"	"phenomenon"	"in"	"which"	"one"	"find"	"not"	"a"	"condensed"	"expression"	"of"	"various"	"feeling"	"and"	"idea"	"which"	"be"	"at"	"an"	"unconscious"	"level"	"well"	"sort_out"	"but"	"rather"	"a"	"condensed"	"expression"	"of"	"feeling"	"and"	"idea"	"which"	"even"	"in"	"the"	"unconscious"	"have"	"yet"	"to"	"become"	"well"	"differentiated"	"from"	"one"	"another"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"to"	"a"	"try"	"link"	"try_to"	"to_a"	"a_link"	",_try_to"	"try_to_a"	"to_a_link"	"a_link_between"	"ε"	"VB"	"TO"	"VB"	"DT"	"NN"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"there"	"be"	"no"	"use"	"in"	"stand"	"in"	"the"	"drizzle"	"try"	"to"	"find"	"a"	"link"	"between"	"person"	"murder"	"and"	"opium"	"in"	"a"	"cup"	"of"	"coffee"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:40:02::"	"to"	"illuminating"	"able"	"piece"	"able_to"	"to_illuminating"	"illuminating_piece"	"be_able_to"	"able_to_illuminating"	"to_illuminating_piece"	"illuminating_piece_of"	"VB"	"JJ"	"JJ"	"VB"	"JJ"	"NN"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"but"	"since"	"researcher"	"dig_into"	"ancient"	"court"	"record"	"legal"	"file"	"have"	"be"	"able"	"to"	"find"	"illuminating"	"piece"	"of"	"information"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:40:01::"	"to"	"."	"hard"	"∅"	"hard_to"	"to_."	"._∅"	"be_hard_to"	"hard_to_."	"to_._∅"	"._∅_∅"	"VB"	"JJ"	"TO"	"VB"	"ε"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"but"	"man"	"willing"	"to"	"sail"	"at_all"	"into"	"water"	"where"	"ship"	"could"	"be"	"crush"	"like"	"eggs"	"be"	"hard"	"to"	"find"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:05::"	"invariably"	"himself"	"he"	"in_trouble"	"he_invariably"	"invariably_himself"	"himself_in_trouble"	",_he_invariably"	"he_invariably_himself"	"invariably_himself_in_trouble"	"himself_in_trouble_with"	"ε"	"PRP"	"RB"	"VB"	"PRP"	"JJ"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"because"	"the"	"private_eye"	"intend"	"to"	"society"	"in_spite_of"	"himself"	"he"	"invariably"	"find"	"himself"	"in_trouble"	"with"	"the"	"police"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:40:01::"	"in"	"suitable"	"difficulty"	"salesman"	"difficulty_in"	"in_suitable"	"suitable_salesman"	"considerable_difficulty_in"	"difficulty_in_suitable"	"in_suitable_salesman"	"suitable_salesman_for"	"JJ"	"NN"	"IN"	"VB"	"JJ"	"NN"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"president"	"of"	"a"	"small"	"firm"	"restaurant"	"product"	"have"	"considerable"	"difficulty"	"in"	"find"	"suitable"	"salesman"	"for"	"his"	"business"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:02::"	"he"	"that"	"surprise"	"one"	"surprise_he"	"he_that"	"that_one"	"his_surprise_he"	"surprise_he_that"	"he_that_one"	"that_one_girl"	"PRP$"	"NN"	"PRP"	"VB"	"IN"	"JJ"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"somewhat"	"to"	"surprise"	"he"	"find"	"that"	"one"	"girl"	"whom"	"he"	"would"	"never"	"have"	"consider"	"for"	"the"	"job"	"since"	"she"	"had"	"appear"	"somewhat"	"mousy"	"and"	"also"	"had"	"be"	"in"	"the"	"office"	"a"	"relatively"	"short"	"time"	"do"	"the"	"most"	"outstanding"	"job"	"of"	"play"	"the"	"role"	"of"	"receptionist"	"show"	"wit"	"sparkle"	"and"	"aplomb"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:01::"	"we"	"ourselves"	","	"commit"	",_we"	"we_ourselves"	"ourselves_commit"	"study_,_we"	",_we_ourselves"	"we_ourselves_commit"	"ourselves_commit_to"	"NN"	"ε"	"PRP"	"VB"	"PRP"	"VB"	"TO"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"when"	"we"	"assert"	"the"	"of"	"such"	"study"	"we"	"find"	"ourselves"	"commit"	"to"	"an"	"important"	"assumption"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:40:02::"	"to"	"such"	"expect"	"idea"	"expect_to"	"to_such"	"such_idea"	",_expect_to"	"expect_to_such"	"to_such_idea"	"such_idea_in"	"ε"	"VB"	"TO"	"VB"	"JJ"	"NN"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"we"	"need"	"not"	"expect"	"to"	"find"	"such"	"idea"	"in"	"every"	"piece"	"of"	"literature"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:40:02::"	"been"	"which"	"has"	"apply"	"has_been"	"been_which"	"which_apply"	"explanation_has_been"	"has_been_which"	"been_which_apply"	"which_apply_to"	"NN"	"VBZ"	"VB"	"VB"	"WDT"	"VB"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"wage"	"price"	"policy"	"of"	"industry"	"be"	"the"	"result"	"of"	"complex"	"of"	"force"	"no"	"single"	"explanation"	"has"	"been"	"find"	"which"	"apply"	"to"	"all"	"case"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	","	"it"	"below"	"to"	"below_,"	",_it"	"it_to"	",_below_,"	"below_,_it"	",_it_to"	"it_to_their"	"ε"	"RB"	"ε"	"VB"	"PRP"	"TO"	"PRP$"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"in"	"this"	"model"	"then"	"the"	"industry"	"is"	"presume"	"to"	"realize"	"that"	"they"	"could"	"successfully"	"resist"	"a"	"change"	"in"	"the"	"basic"	"wage"	"rate"	"but"	"since"	"a"	"change"	"be"	"the"	"only"	"effective"	"means"	"to"	"raise"	"price"	"they"	"may"	"in"	"to"	"be"	"spell_out"	"in"	"part"	"below"	"find"	"it"	"to"	"their"	"advantage"	"to"	"allow"	"the"	"wage"	"rise"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:02::"	"message"	"tack"	"the"	"to"	"the_message"	"message_tack"	"tack_to"	"be_the_message"	"the_message_tack"	"message_tack_to"	"tack_to_the"	"VB"	"DT"	"NN"	"VB"	"VB"	"TO"	"DT"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"this"	"the"	"message"	"find"	"tack"	"to"	"the"	"cabin"	"door"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:40:00::"	"i"	"that"	","	"i"	",_i"	"i_that"	"that_i"	"year_,_i"	",_i_that"	"i_that_i"	"that_i_like"	"NN"	"ε"	"PRP"	"VB"	"IN"	"PRP"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"of_late"	"year"	"find"	"that"	"i"	"like"	"well"	"to"	"work"	"out_of_doors"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:02::"	"artist"	"in"	"the"	"the"	"the_artist"	"artist_in"	"in_the"	"what_the_artist"	"the_artist_in"	"artist_in_the"	"in_the_scene"	"RB"	"DT"	"NN"	"VB"	"IN"	"DT"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"i"	"be"	"thoroughly"	"convinced"	"that"	"most"	"watercolor"	"suffer"	"because"	"the"	"artist"	"expect"	"nature"	"will"	"do"	"his"	"composing"	"him"	"as"	"a"	"result"	"such"	"picture"	"be"	"only"	"a"	"literal"	"translation"	"of"	"what"	"the"	"artist"	"find"	"in"	"the"	"scene"	"before"	"him"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:40:03::"	"and"	"what"	"building"	"he"	"building_and"	"and_what"	"what_he"	"next_building_and"	"building_and_what"	"and_what_he"	"what_he_expect"	"JJ"	"NN"	"CC"	"VB"	"WP"	"PRP"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"he"	"go_on"	"to"	"next"	"building"	"and"	"find"	"what"	"he"	"expect"	"the"	"mingle"	"cooking"	"aroma"	"of"	"a"	"public"	"vestibule"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:01::"	"spring"	"them"	"following"	"at"	"following_spring"	"spring_them"	"them_at"	"the_following_spring"	"following_spring_them"	"spring_them_at"	"them_at_the"	"DT"	"JJ"	"NN"	"VB"	"PRP"	"IN"	"DT"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"in"	"the"	"brother"	"decide"	"to"	"enter"	"the"	"group"	"in"	"and"	"the"	"following"	"spring"	"find"	"them"	"at"	"the"	"university"	"prepare"	"to"	"matriculate"	"for"	"the"	"autumn"	"session"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:02::"	"we"	"these"	","	"difference"	",_we"	"we_these"	"these_difference"	"four_,_we"	",_we_these"	"we_these_difference"	"these_difference_:"	"NN"	"ε"	"PRP"	"VB"	"DT"	"NN"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"when"	"now"	"we"	"count"	"the"	"frequency"	"of"	"the"	"item"	"in"	"the"	"two"	"language"	"family"	"appear"	"in"	"the"	"same"	"or"	"grade"	"or"	"one"	"column"	"or"	"grade"	"apart"	"or"	"two"	"or"	"three"	"or"	"four"	"we"	"find"	"these"	"difference"	"f"	"this"	"distribution"	"can"	"be"	"summarize"	"by"	"average"	"the"	"distance"	"in"	"grade"	"apart"	"f"	"which"	"divide"	"by"	"f"	"give"	"a"	"mean"	"of"	"grade"	"apart"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:40:00::"	"to"	"himself"	"settle"	","	"settle_to"	"to_himself"	"himself_,"	"person_settle_to"	"settle_to_himself"	"to_himself_,"	"himself_,_and"	"NNP"	"VB"	"TO"	"VB"	"PRP"	"ε"	"CC"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"in"	"this"	"changed"	"person"	"settle"	"to"	"find"	"himself"	"and"	"to"	"create"	"for"	"large"	"national"	"purpose"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:40:01::"	"never"	"terra_firma"	"will"	"."	"will_never"	"never_terra_firma"	"terra_firma_."	"he_will_never"	"will_never_terra_firma"	"never_terra_firma_."	"terra_firma_._∅"	"PRP"	"MD"	"RB"	"VB"	"NN"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"but"	"time"	"is"	"run_out"	"and"	"many_of"	"stravinsky"	"admirer"	"to"	"fear"	"that"	"he"	"will"	"never"	"find"	"terra_firma"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:02::"	"to"	"that"	"surprise"	"the"	"surprise_to"	"to_that"	"that_the"	"were_surprise_to"	"surprise_to_that"	"to_that_the"	"that_the_achievement"	"VBD"	"VB"	"TO"	"VB"	"IN"	"DT"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"while"	"we"	"had"	"expect"	"that"	"compulsive"	"child"	"in"	"the"	"unstructured"	"school"	"setting"	"would"	"difficulty"	"when"	"compare"	"to"	"those"	"in"	"the"	"structured"	"we"	"were"	"surprise"	"to"	"find"	"that"	"the"	"achievement"	"of"	"the"	"high"	"compulsive"	"within"	"the"	"school"	"where"	"the"	"whole-word_method"	"is"	"use"	"in"	"beginning"	"reading"	"compare"	"favorably"	"with"	"that"	"of"	"the"	"low"	"compulsive"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
