"SENSE"	"A1"	"A2"	"A3"	"A4"	"A5"	"A6"	"A7"	"A8"	"A9"	"A10"	"A11"	"A12"	"A13"	"A14"	"A15"	"A16"	"A17"	"A18"	"A19"	"A20"	"A21"	"A22"	"A23"	"A24"	"A25"	"A26"	"A27"	"A28"	"A29"	"A30"	"A31"	"A32"	"A33"	"A34"	"A35"	"A36"	"A37"	"A38"	"A39"	"A40"	"A41"	"A42"	"A43"	"A44"	"A45"	"A46"	"A47"	"A48"	"A49"	"A50"	"A51"	"A52"	"A53"	"A54"	"A55"	"A56"	"A57"	"A58"	"A59"	"A60"	"A61"	"A62"	"A63"	"A64"	"A65"	"A66"	"A67"	"A68"	"A69"	"A70"	"A71"	"A72"	"A73"	"A74"	"A75"	"A76"	"A77"	"A78"	"A79"	"A80"	"A81"	"A82"	"A83"	"A84"	"A85"	"A86"	"A87"	"A88"	"A89"	"A90"	"A91"	"A92"	"A93"	"A94"	"A95"	"A96"	"A97"	"A98"	"A99"	"A100"	"A101"	"A102"	"A103"	"A104"	"A105"	"A106"	"A107"	"A108"	"A109"	"A110"	"A111"	"A112"	"A113"	"A114"	"A115"	"A116"	"A117"	"A118"	"A119"	"A120"	"A121"	"A122"	"A123"	"A124"	"A125"	"A126"	"A127"	"A128"	"A129"	"A130"	"A131"	"A132"	"A133"	"A134"	"A135"	"A136"	"A137"	"A138"	"A139"	"A140"	"A141"	"A142"	"A143"	"A144"	"A145"	"A146"	"A147"	"A148"	"A149"	"A150"	"A151"	"A152"	"A153"	"A154"	"A155"	"A156"	"A157"	"A158"	"A159"	"A160"	"A161"	"A162"	"A163"	"A164"	"A165"	"A166"	"A167"
"2:30:00::"	"and"	"lift_up"	","	","	",_and"	"and_lift_up"	"lift_up_,"	"grandeur_,_and"	",_and_lift_up"	"and_lift_up_,"	"lift_up_,_as"	"NN"	"ε"	"CC"	"VB"	"VB"	"ε"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"so_that"	"the"	"man"	"should"	"not"	"thought"	"of"	"grandeur"	"and"	"become"	"lift_up"	"as"	"if"	"he"	"have"	"no"	"lord"	"because"	"of"	"the"	"dominion"	"that"	"had"	"been"	"give"	"to"	"him"	"and"	"the"	"freedom"	"fall"	"into"	"sin"	"against"	"god"	"his"	"creator"	"overstep"	"his"	"bounds"	"and"	"take_up"	"an"	"attitude"	"of"	"self-conceited"	"arrogance"	"towards"	"god"	"a"	"law"	"was"	"give"	"him"	"by"	"god"	"that"	"he"	"might"	"know"	"that"	"he"	"have"	"for"	"lord"	"the"	"lord"	"of"	"all"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:30:00::"	"i"	"that"	"convinced"	"that"	"convinced_i"	"i_that"	"that_that"	"more_convinced_i"	"convinced_i_that"	"i_that_that"	"that_that_be"	"RB"	"JJ"	"PRP"	"VB"	"IN"	"WDT"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"more"	"i"	"talk"	"with"	"the"	"more"	"convinced"	"i"	"become"	"that"	"that"	"be"	"the"	"secret"	"of"	"their"	"riotous"	"blooming"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:30:00::"	"plant"	"``"	"your"	"leggy"	"your_plant"	"plant_``"	"``_leggy"	"find_your_plant"	"your_plant_``"	"plant_``_leggy"	"``_leggy_''"	"VB"	"PRP$"	"NN"	"VB"	"ε"	"JJ"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"day"	"will"	"come"	"in"	"midsummer"	"you"	"find"	"your"	"plant"	"become"	"leggy"	"run"	"to"	"tall-growing"	"foliage"	"at"	"the"	"expense"	"of"	"blossom"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:30:00::"	"presently"	"evident"	"will"	"when"	"will_presently"	"presently_evident"	"evident_when"	"this_will_presently"	"will_presently_evident"	"presently_evident_when"	"evident_when_we"	"DT"	"MD"	"RB"	"VB"	"JJ"	"WRB"	"PRP"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"in"	"argue"	"in"	"this"	"way"	"we"	"are"	"obviously"	"take"	"for"	"granted"	"that"	"a"	"demythologized"	"restatement"	"the"	"kerygma"	"can"	"be"	"achieve"	"and"	"that"	"we"	"firmly"	"believe"	"this"	"will"	"presently"	"become"	"evident"	"when"	"we"	"set_forth"	"reason"	"to"	"justify"	"such"	"a"	"conviction"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:30:00::"	"style"	"more"	"common"	"evident"	"common_style"	"style_more"	"more_evident"	"a_common_style"	"common_style_more"	"style_more_evident"	"more_evident_."	"DT"	"JJ"	"NN"	"VB"	"RB"	"JJ"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"as"	"the"	"material"	"at"	"the"	"command"	"of"	"the"	"potter"	"grow"	"and"	"the"	"of"	"their"	"production"	"increase"	"the"	"local"	"variation"	"within"	"a"	"common"	"style"	"become"	"more"	"evident"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:42:01::"	"had"	"."	"reality"	"∅"	"reality_had"	"had_."	"._∅"	"my_reality_had"	"reality_had_."	"had_._∅"	"._∅_∅"	"PRP$"	"NN"	"VBD"	"VB"	"ε"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"it"	"be"	"my"	"initiation"	"to"	"war"	"and"	"the"	"insane"	"symphony"	"war"	"play"	"for"	"what"	"had"	"happen"	"on"	"the"	"common"	"be"	"only"	"terror"	"and"	"flight"	"this"	"grinning"	"broken"	"head"	"not"	"ten"	"foot"	"away"	"from"	"me"	"be"	"the"	"sharp"	"definition"	"of"	"what"	"my"	"reality"	"had"	"become"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:42:01::"	"we"	"a"	"that"	"physically"	"that_we"	"we_a"	"a_physically"	"ask_that_we"	"that_we_a"	"we_a_physically"	"a_physically_fit"	"VB"	"IN"	"PRP"	"VB"	"DT"	"RB"	"JJ"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"person"	"has"	"that"	"we"	"become"	"a"	"physically"	"fit"	"nation"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:30:00::"	"now"	"known"	"should"	"as"	"should_now"	"now_known"	"known_as"	"prosopopoeia_of_fabricius_should_now"	"should_now_known"	"now_known_as"	"known_as_the"	"NNP"	"MD"	"RB"	"VB"	"JJ"	"IN"	"DT"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"person"	"understand"	"what"	"was"	"bother"	"rousseau"	"that"	"writer"	"of"	"the"	"prosopopoeia_of_fabricius"	"should"	"now"	"become"	"known"	"as"	"the"	"writer"	"of"	"an"	"amusing"	"little"	"operetta"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:30:00::"	"person"	"indispensable"	"∅"	";"	"∅_person"	"person_indispensable"	"indispensable_;"	"∅_∅_person"	"∅_person_indispensable"	"person_indispensable_;"	"indispensable_;_nobody"	"ε"	"ε"	"NNP"	"VB"	"JJ"	"ε"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"become"	"indispensable"	"nobody"	"could"	"have"	"tell"	"why"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:42:01::"	"had"	"a"	"knight_errantry"	"joke"	"knight_errantry_had"	"had_a"	"a_joke"	"of_knight_errantry_had"	"knight_errantry_had_a"	"had_a_joke"	"a_joke_,"	"IN"	"NN"	"VBD"	"VB"	"DT"	"NN"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"his"	"addlebrained"	"knight-errant"	"self"	"appointed"	"to"	"the"	"ridiculous"	"position"	"an"	"age"	"when"	"armor"	"already"	"been"	"relegate"	"to"	"museum"	"and"	"the"	"chivalrous"	"code"	"of"	"knight_errantry"	"had"	"become"	"a"	"joke"	"be"	"as"	"person"	"no_doubt"	"intend"	"a"	"gaunt"	"but"	"gracious"	"symbol"	"of"	"good"	"move"	"soberly"	"and"	"sincerely"	"in"	"a"	"world"	"of"	"cynic"	"hypocrite"	"and"	"rogue"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:42:01::"	"have"	"a"	"which"	"classic"	"which_have"	"have_a"	"a_classic"	"routine_which_have"	"which_have_a"	"have_a_classic"	"a_classic_choreographic"	"NN"	"WDT"	"VBP"	"VB"	"DT"	"JJ"	"JJ"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"party"	"at"	"person"	"penthouse"	"give"	"the"	"chorine"	"a"	"chance"	"for"	"nostalgic"	"frolic"	"through"	"all"	"those"	"hackneyed"	"routine"	"which"	"have"	"become"	"a"	"classic"	"choreographic"	"statement"	"of"	"the"	"era"	"nonsense"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:42:01::"	"to"	"the"	"had"	"victim"	"had_to"	"to_the"	"the_victim"	"someone_had_to"	"had_to_the"	"to_the_victim"	"the_victim_of"	"NN"	"VB"	"VB"	"VB"	"DT"	"NN"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"only"	"performance"	"which"	"be"	"too"	"soft"	"for"	"me"	"that"	"of"	"person"	"but"	"since"	"someone"	"had"	"to"	"become"	"the"	"victim"	"of"	"despoiler"	"just"	"to"	"emphasize"	"that"	"such"	"thing"	"do"	"happen"	"at"	"these"	"fracas"	"i"	"suppose"	"this"	"be"	"the"	"attitude"	"the"	"part"	"call_for"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:30:00::"	"question"	"completely"	"first"	"ambiguous"	"first_question"	"question_completely"	"completely_ambiguous"	"the_first_question"	"first_question_completely"	"question_completely_ambiguous"	"completely_ambiguous_and"	"DT"	"JJ"	"NN"	"VB"	"RB"	"JJ"	"CC"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"obviously"	"a"	"satisfactory"	"answer"	"to"	"the"	"third"	"question"	"be"	"imperative"	"if"	"the"	"argument"	"is"	"to"	"get"	"underway"	"at_all"	"for"	"if"	"there"	"be"	"any"	"possibility"	"whether"	"the"	"patient"	"tactual"	"sensitivity"	"had"	"been"	"impair"	"by"	"the"	"occipital"	"lesion"	"any"	"finding"	"whatsoever"	"in"	"regard_to"	"the"	"first"	"question"	"become"	"completely"	"ambiguous"	"and"	"fail"	"altogether"	"of_course"	"as"	"evidence"	"to"	"establish"	"the"	"desired"	"conclusion"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:30:00::"	"surface"	"hard"	"literal"	"and"	"literal_surface"	"surface_hard"	"hard_and"	"the_literal_surface"	"literal_surface_hard"	"surface_hard_and"	"hard_and_hard"	"DT"	"JJ"	"NN"	"VB"	"JJ"	"CC"	"JJ"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"through"	"and"	"as"	"the"	"cubist"	"facet_plane"	"tendency"	"to"	"to"	"the"	"literal"	"surface"	"become"	"hard"	"and"	"hard"	"to"	"deny"	"the"	"task"	"of"	"keep"	"the"	"surface"	"at"	"arm's_length"	"fall"	"all"	"the"	"more"	"to"	"eye-undeceiving"	"contrivance"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:42:01::"	"about_to"	"a"	"are"	"first-class"	"are_about_to"	"about_to_a"	"a_first-class"	"you_are_about_to"	"are_about_to_a"	"about_to_a_first-class"	"a_first-class_surveyor"	"PRP"	"VB"	"VB"	"VB"	"DT"	"JJ"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"you"	"about_to"	"become"	"a"	"first-class"	"surveyor"	"person"	"say"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:30:00::"	"high_fidelity"	"important"	"of"	"some"	"of_high_fidelity"	"high_fidelity_important"	"important_some"	"concept_of_high_fidelity"	"of_high_fidelity_important"	"high_fidelity_important_some"	"important_some_dozen"	"NN"	"IN"	"NN"	"VB"	"JJ"	"DT"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"since"	"the"	"of"	"high_fidelity"	"become"	"important"	"some"	"dozen"	"year"	"ago"	"the"	"claim"	"of"	"technical"	"improvement"	"have"	"multiply"	"tenfold"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:42:01::"	"gentleman"	"an"	"venerable"	"angry"	"venerable_gentleman"	"gentleman_an"	"an_angry"	"the_venerable_gentleman"	"venerable_gentleman_an"	"gentleman_an_angry"	"an_angry_old_man"	"DT"	"JJ"	"NN"	"VB"	"DT"	"JJ"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"i"	"call"	"the"	"afternoon"	"on"	"my"	"old"	"friend"	"person"	"the"	"anglo-american"	"literary"	"critic"	"his"	"mother"	"be_born"	"in"	"ohio"	"who"	"live"	"alone"	"a"	"fairytale"	"cottage"	"on"	"the"	"location"	"raise_hell"	"and"	"peacock"	"the"	"former"	"only"	"when"	"the"	"venerable"	"gentleman"	"become"	"an"	"angry"	"old_man"	"about"	"the"	"state"	"of"	"literature"	"or"	"something"	"else"	"that"	"is"	"dwindle"	"and"	"diminish"	"such_as"	"human"	"stature"	"hope"	"and"	"humor"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
